2002-02-21	9	30	Peru	Lima	At least nine people were killed and 30 injured by a powerful car bomb which went off near the United States embassy in Lima.
2011-08-18	0	3	Colombia	between Puerto Wilches and Barrancabermeja, Santander department	Three petroleum industury workers, employed by Petroseismic, who were contracted by the state-owned Ecopetrol. Though FARC and the ELN rebels were known to be present in the area it was later found that four armed men were responsible for the kidnapping, who Santander Interior Minister Constantino Tami said were holding the hostages for ransom payments.	Gangs	
2011-08-20	13	0	India	Gurez district, Jammu and Kashmir	The Indian Army said that it intercepted alleged "heavily-armed militants tried to infiltrate" crossing into the country from Pakistan. Lieutenant General JS Brar said that "There were 12 terrorists who tried to cross over in a boat...and the Kishen Ganaga River is a de facto line of control in some areas and during the gun battle six fell in the river and six others were killed on the shore. [The six who fell into the river would not have survived] the fast torrent and the depth of this river." He added that "More [fighters] will try over the next few months...but we are monitoring the area closely and we will kill them. They are desperate to infiltrate because they have not been able to infiltrate over the past few months. Their identities have not been confirmed but they are likely to foreigners, in other words, Pakistani. And though there are a couple of groups operating in the valley and we do not want to pre-empt and speculate which group they might have been involved with." (sic) One lieutenant Indian Army officer was also killed in the attack.	Indian Army	
2011-08-25	10	14	Pakistan	Nowshera, Khyber Pakhtunkhwa	A bomb planted on a child's bicycle exploded in the courtyard of a hotel as people were gathered for iftar. Mohammad Hussain, a senior police officer in Nowshera, said that toll could further rise after the initial report of nine deaths increased following the death of one of the wounded victims in hospital. He added that: "The hotel was destroyed along with an adjacent hotel. Six nearby shops were badly damaged."	 	
2011-08-28	1	0	Turkey	Cukurca, Van province	Amidst protests by ethnic Kurds in Turkey over the bombing of Iraq in retaliations against PKK rebels, police fired tear gas on the protesters resulting in the death of Yildirim Ayhan, a provincial assembly member, after a tear gas canister hit him in the chest. Security sources confirmed that Ayhan had been hit by the canister, but also said that an autopsy was needed to determine the cause of death.	Turkish Armed Forces
2011-09-04	0	0	Bosnia and Herzegovina	Mostar	6 cars were set on fire in front of the State agency of the Ministry in Mostar, three of which are state cars and the other three from civilians which were not public persons. Two of those cars were from Education Agency staff at the Ministry of Security, while the third one was from Ombudsman for Human Rights in BiH with diplomatic number plates of Spain, since that institution is also funded by the IC.	 	
2011-11-25	1	0	Canada	Innisfail, Alberta	A 23-year-old paraplegic single mother was killed after an unknown package left at her front door detonated as she tried to open it.	 	
2011-12-09	0	1	Italy	Rome	Tax agency director, Marco Cuccagna was injured after a letter bomb detonated at an Equitalia office in Rome. The injuries were caused by a glass desktop that was shattered during the explosion.	?	
2011-12-12	1	10	Nigeria	Jos	Multiple bombs were detonated at bar, resulting in the death of one person, and ten injuries.	?	
2011-12-12	3	3	Italy	Florence	Gianluca Casseri, member of Casa Pound opened fire in a suburb market where many Senegalese immigrants were selling goods. He killed two of them, and two are injured for life. He finally committed suicide.	Gianluca Casseri	
2011-12-15	4	1	Canada	Claresholm, Alberta	The shooter targeted his ex-girlfriend on the highway in Alberta, killing her and two of her male friends from Prince Edward Island, and injuring one other woman, before killing himself.	Derek Jensen	
2011-12-16	11	86	Kazakhstan	Zhanaozen	Police allegedly fired on a crowd of oil workers protesting.	Riot police	
2012-01-03	2	16	Rwanda	Kigali, Rwanda	A grenade explosion at a busy market in Rwanda's capital Kigali killed 2 and injured at least 16 in the latest in a string of similar attacks. Since 2010 the city has been hit by numerous grenade bombings, which the government blames on two high-ranking army officers in exile.	
2012-01-17	5	3	Ethiopia	Afar Region, Ethiopia	Unidentified attackers shot and killed at least 5 foreign tourists and kidnapped 4 people near the Erta Ale volcano in Ethiopia's northern Afar Region. At least three other tourists were injured and two Germans were among the kidnapped together with 2 Ethiopians. The dead included two Germans, two Hungarians and one Austrian. The government placed the blame on "members of a group that was trained and armed by the Eritrean government. A number of insurgent groups from Ethiopia, Eritrea and Djibouti operate in the area.	
2012-01-24	0	10	Rwanda	Muhanga, Rwanda	A grenade explosion at a taxi rank in the southern city of Muhanga injured at least 10 in the latest in a string of similar attacks. Since 2010 the country has been hit by numerous grenade bombings, which the government blames on two high-ranking army officers in exile.	
2012-02-01	5	20	Colombia	Tumaco, Colombia	A motorcycle packed with explosives was detonated in front of a police station in the Pacific port city of Tumaco, killing at least 5 people and injuring 20 others. Government officials placed the blame on FARC, although no group has so far claimed responsibility. Ten soldiers were killed in a mortar attack close to the same city in October 2011.	
2012-02-27	3	7	Nepal	Kathmandu, Nepal	A powerful bomb exploded in front of the main offices of Nepal Oil in the capital Kathmandu, killing at least three people and injuring six more in the first major attack in the city in three years. The building targeted is very close to the fortified Singhadurbar complex housing several key ministries. A little-known militant organisation called the Unified National Liberation Front (Samyukta Jatiya Mukti Morcha) claimed responsibility the attack, which it claimed happened because of the government's inability to curb corruption and rising fuel prices.	Unified National Liberation Front
2012-03-01	0	16	Turkey	Istanbul, Turkey	An explosion near the ruling party's headquarters in Istanbul wounded at least 16 people, most of them policemen that were passing by in a bus. No claim of responsibility has been received yet.	
2012-03-01	4	0	Nigeria	Bayelsa State, Nigeria	Gunmen ambushed a police patrol in the Niger Delta, shooting 4 officers to death. Responsibility was claimed by the Movement for the Emancipation of the Niger Delta in a press release the next day.	MEND
2012-03-11	10	0	Nigeria	Jos, Nigeria	At least 4 people were killed and an unknown number were wounded after a car bomb exploded close to a church in the central city of Jos. Seucirty officials appear to have stopped the bomber at the gates of the church before he could approach the building itself. In the aftermath of the attack Christian youths set up roadblocks and killed at least 10 people in reprisal attacks.	Boko Haram suspected Christian mobs
2012-03-13	19	8	Ethiopia	Gambela Region, Ethiopia	Unknown gunmen attacked a public bus in the southwest of the country, killing 19 passengers and injuring eight more.	
2012-03-17	11	2	Colombia	Arauca, Colombia	Eleven members of the Colombian Army were killed and 2 injured in an ambush by FARC rebels in the eastern department of Arauca. The group claimed responsibility for this latest attack, even as they recently denounced civilian kidnappings and promised to release all remaining hostages.	FARC
2012-04-27	0	27	Ukraine	Dnipropetrovsk, Ukraine	At least four explosions hit the Ukrainian city of Dnipropetrovsk, leaving 27 people injured, including at least 9 children. No group has claimed responsibility and authorities are still searching for a motive. The city is the birthplace of jailed opposition leader Yulia Timoshenko.	
2012-04-27	8	0	Colombia	Caquetá Department, Colombia	Suspected FARC rebels shelled a police station in the country's south, but missed the target and hit a local house instead, killing two adults and an infant. Later an army patrol was ambushed in the southern Caquetá Department. At least five soldiers were killed in that attack.	
2012-04-27	3	2	Peru	Apurímac Region, Peru	Three soldiers were killed and two others seriously injured after an attack by Shining Path in the country's south-central region. This latest attack follows the kidnapping of 36 oil workers two weeks ago. That incident sparked a large military operation, during which a helicopter was downed by the rebels and at least six soldiers were reported dead.	Shining Path
2012-05-01	4	18	Nepal	Janakpur, Nepal	Four people were killed and eighteen others injured after a bomb went off near a political rally in the southeastern Nepalese city of Janakpur.	JTMM
2012-05-15	2	39	Colombia	Bogota, Colombia	In a rare attack in the Colombian capital Bogota, a bomb targeting former interior minister Fernando Londoño Hoyos killed his driver and a police officer and left him and almost 40 bystanders injured. No group has claimed responsibility for the attack, but leftist rebels belonging to FARC are the main suspects. The government announced a 500 million peso ($277,000) award for any information regarding the attackers.	
2012-05-19	1	5	Italy	Brindisi, Italy	Giovanni Vantaggiato, a 68-year-old storekeeper, detonated three gas cylinder bombs hidden in a rubbish bin in front of the "Morvillo Falcone" vocational school. The attack killed one student and injured other 5 girls. Vantaggiato, arrested on June 8, justified his deed as a form of protest, giving generic answers.	
2012-06-08	15	0	Ivory	CoastMoyen-Cavally, Côte d'Ivoire	Unidentified militiamen ambushed a UNOCI patrol in a remote southwestern province, killing seven UN peacekeepers and eight civilians. The Ivorian government promised a military operation to hunt down those responsible.	
2012-06-29	2	13	China	Hotan, Xinjiang, China	On Tianjin Airlines Flight GS7554 between Hotan and Urumqi, six ethnic Uyghur men, one of whom allegedly professed his motivation as jihad, announced their intent to violently hijacking. In the ensuing resistance by passengers, two hijackers were killed, and a second two hospitalized; 13 passengers and crew were injured by the aluminum crutch and explosive-armed hijackers, according to Chinese media.	
2012-07-04	5	3	Colombia	Putumayo Department, Colombia	Colombian leftist guerrillas ambushed a convoy belonging to state oil company Ecopetrol, killing 5 workers and injuring 3 others. The assault took place in a remote part of the southern Putumayo Department, near the border with Ecuador.	FARC
2012-08-20	9	69	Turkey	Gaziantep, Turkey	A remote-controlled car bomb exploded outside a police station close to the border with Syria. At least nine people were killed and more than 60 injured, most of them police officers. Security officials suspected the PKK was behind the attack, although the group later denied this.	
2012-09-01	1	0	United Kingdom	County Armagh, United Kingdom	A prison officer was shot dead by gunmen on the M1 motorway between Lurgan and Portadown. It was reported that another then car drove up beside him and fired a number of shots at him, causing the car to swerve into a ditch. Dissident republicans were blamed for the attack.	
2012-09-02	13	7	Turkey	Beytüşşebap, Turkey	Around 100 suspected PKK fighters simultaneously attacked four government and security buildings in the small town of Beytüşşebap, near the border with Syria. At least 10 soldiers and 3 attackers were killed during the assault, while 7 soldiers were injured.	Kurdistan Workers' Party
2012-09-11	1	7	Turkey	Istanbul, Turkey	A suicide bomber hurled a grenade at a police station, before detonating his vest in western Istanbul's Sultangazi neighborhood. One officer was killed and four injured, in addition to 3 civilians. The leftist group Dev Sol claimed responsibility for the attack in a statement published online.	Dev Sol
2012-09-15	12	9	Turkey	Bingol Province, Turkey	A roadside bombing in Turkey's southeastern Bingol Province killed 8 soldiers and injured 9 others, less than a day after 4 officers were killed in an attack near the borders with Iran and Iraq.	Kurdistan Workers' Party
2012-09-15	0	4	Turkey	Batman Province, Turkey	Helicopter working for a seismic company attacked, 4 security guards wounded. Seismic line equipment burnt on the 15th and 16th.	Kurdistan Workers' Party
2012-09-18	10	60	Turkey	Bingol Province, Turkey	A group of suspected PKK fighters attacked a Turkish Army convoy with rocket-propelled grenades and small arms fire in the country's southeast. At least one bus was completely destroyed, killing 10 soldiers and leaving more than 60 others injured. Witnesses later reported seeing military F-16 jets taking off from the air base in Diyarbakir.	Kurdistan Workers' Party
2012-09-25	7	5	Turkey	Tunceli, Turkey	An explosive device hidden in a car exploded as an Army patrol was passing by in the eastern Turkish city of Tunceli, killing 6 soldiers and a civilian. Several others were injured in the blast, which authorities blamed on the PKK.	Kurdistan Workers' Party
2012-10-02	24	0	Nigeria	Mubi, Nigeria	Unknown assailants attacked a hostel near Federal Polytehnic campus in the northeastern Nigerian city of Mubi near the border with Cameroon. The gunmen went door-to-door for more than an hour, killing 22 students, a soldier and a security guard.	
2012-10-19	8	110	Lebanon Beirut, Lebanon	A car bomb exploded at Sassine Square in the Lebanese capital of Beirut, killing at least 8 people (including a top intelligence officer) and wounding 110 others. Lebanese officials said the targer was Wissam al-Hassan, the head of the intelligence branch of the Lebanese Internal Security Forces and a prominent Sunni figure in the country. This was the first car bombing in Beirut since 2008.		
2012-11-02	4	0	Philippines	Davao, Philippines	Suspected NPA insurgents ambushed an army patrol in the south of the Philippines, killing 4 soldiers.	New People's Army (Communists)
2012-11-05	2	1	Bahrain	Manama, Bahrain	At least five homemade bombs exploded in the nation's capital, killing 2 Asian workers and injuring another.	
2012-12-27	5	37	Kenya	Nairobi, Kenya	At least 5 people were killed and 37 others injured after unknown attackers threw a grenade outside a mosque in Nairobi's predominantly Somali Eastleigh neighborhood. Among the wounded was Kenyan MP Abdi Yusuf Hassan, the district's representative.	
2013-02-11	13	28	Turkey	Cilvegözü, Turkey	A car bomb exploded at the Bab al-Hawa border crossing between Turkey and Syria, killing 13 people, including 3 Turkish citizens. At least 28 others were injured in the blast, which occurred after a Syrian-registered minivan was detonated close to a customs building on the Turkish side of the border.	
2013-02-12	0	0	Norway	Oslo, Norway	An unknown man stated that he was on his way to Oslo centre to blow up the Parliament during a bus tour. The statements were overheard by the bus driver who alerted police. When he was arrested, he was armed with a gas guns and wore a bulletproof vest. The man had repeatedly spoken out hatefully about Norwegian authorities. He was in his 20s and was born and raised in Norway, with possible ties to Norwegian Defence League, a fascist political organisation.	Unknown
2013-04-05	12	0	Nigeria	Bayelsa, Nigeria	Militants ambushed a police patrol boat in Nigeria's southern delta region, killing all 12 occupants. The MEND group claimed responsibility, saying it was in response to jail sentence given to their leader Henry Okah.	MEND
2013-04-16	0	16	India	Bangalore, India	A bomb placed on a motorcycle exploded next to the offices of the opposition Bharatiya Janata Party in the southern city of Bangalore, injuring 11 policemen and 5 civilians.	
2013-04-28	0	4	Italy	Rome, Italy	During Letta Cabinet swornig at Quirinale Palace in Roma, a gunman shot at four police officers, seriously injuring two, outside the premier's office. Luigi Preiti was sentenced to 16 years in prison.	Luigi Preiti
2013-05-04	5	2	Philippines	Sipalay, Philippines	Suspected New People's Army militants raided a mining complex, burning several vehicles and buildings before being pursued by Philippine Army forces. In the ensuing firefight at least 5 soldiers were killed and two others injured, while insurgent casualties remained unknown.	New People's Army
2013-05-26	7	8	Philippines	Cagayan Province, Philippines	Special Action Force personnel traveling to a hospital near Cataratan in the country's far north were targeted with a roadside bomb. Rebels then opened fire on their vehicle, killing 7 marines and stealing a number of weapons.	New People's Army
2013-07-02	6	0	India	Kathikund, Dumka district, Jharkhand, India	An ambush against the Superintendent of Police of neighbouring Pakur district, Amarjit Balihar, resulted in his death, along with five other policemen.	Communist Party of India (Maoist)
2013-07-02	0	7	Libya	Benghazi/Tripoli, Libya	A car bomb exploded at a checkpoint that was being manned by special military forces, injuring four soldiers and at least three civilians. Additionally, in the capital Tripoli, an unnamed armed group attacked the interior ministry's building, resulting in its closure for the day. The armed men surrounded the building and blocked the entrance with sand. An Interior Ministry employee said: "They were calling for the minister to resign because of his dependence on the Supreme Security Committee (SSC)."	MilitiasSuspected
2013-07-09	0	53	Lebanon	Dahiyeh, Beirut, Lebanon	A powerful car bomb exploded in the southern suburbs of the capital, a Hezbollah stronghold, suggesting that the attack was a response to the Syrian civil war. As Interior Minister Marwan Charbel visited the site, he was attacked by angry civilians, and the army had to fire in the air to disperse the crowd.	
2013-07-15	0	0	Nigeria	Abaji, Nigeria	Two gasoline-laden trucks were attacks with threats of more action against the national downstream petroleum industry. The attacks happened using military-grade timed magnetic explosives on the trucks that were queued outside a fuel depot operated by the state-owned Nigerian National Petroleum Corporation. MEND spokesman Jomo Gbomo said: "From today, every tanker vehicle we find distributing petroleum products including propane gas has become a legitimate target in our war against injustice, corruption, despotism and oppression;" he also warned the truck drivers that they worked at their own risk and also warned the public to keep a safe distance from such vehicles as "they can explode anytime and anywhere." MEND added that such attacks would continue until Okah, his brother Charles and others jailed or facing trial for a 2010 Independence Day bombing in Abuja are released "unconditionally;" it also called for the resignation of Petroleum Minister Diezani Alison-Madueke.	MEND
2013-07-20	21	6	Colombia	Arauca, Colombia	During clashes over two days, 17 Colombian forces died on the first day and four others the next day. At the same time the rebels, believed to be either FARC or ELN, had taken U.S. citizen Kevin Scott Sutay hostage on 20 June. The attacks occurred during peace talks in Cuba between the government and FARC.	FARC or ELN
2013-07-30	1	0	Syria	Qamishli, Syria	A bomb in the northern Kurdish city near the Turkish border killed Kurdish opposition leader Issa Hisso. Though no one claimed responsibility for the attack, the Syrian Observatory of Human Rights and Kurdish member of the Syrian parliament, Omar Ossi, confirmed Hisso's death.	
2013-08-04	1	0	Russia	Dagestan, Russia	Sufi imam Ilyas Ilyasov was killed while in his car.	
2013-08-05	6	0	India	Poonch district, India	Late in the night an alleged ambush by Pakistani troops in India's Jammu and Kashmir resulted in the deaths of Indian soldiers. The Indian government stated it was carried out by Pakistani troops. Defence Minister A. K. Antony later said that the perpetrators were "20 heavily-armed terrorists, along with persons in Pakistani army uniform" creating confusion. He added that "a strong protest" was lodged with the Pakistani government. Jammu and Kashmir Chief Minister Omar Abdullah wrote on Twitter: "Was briefed early this morning about news that 5 of our soldiers had been killed on the LOC. My heartfelt condolences to their next of kin." In return, Pakistan's Foreign Ministry dismissed the allegations as "baseless and unfounded," it denied the exchange of fire took place and added that it was committed to the 2003 ceasefire in Kashmir.	
2013-08-17	0	0	Libya	Benghazi, Libya	As dozens of protesters were at the Egyptian consulate agitating against the government crackdown three days earlier in Egypt, unknown assailants threw an explosive device at the building resulting in damages to the windows and of nearby buildings, according to security spokesman Abdallah al-Zayedi. It also caused part of the outer wall to the compound to collapse. Police then cordoned off the area.	
2013-09-19	1	2	Kosovo	Zvecan, Kosovo	At approximately 7:30, two vehicles carrying six EULEX staff members came under fire in the vicinity of Zvecan town resulting in one dead customs officer from Lithuania. EULEX issued a statement condemning the attack, which it called an "act of cowardly violence and mindless terrorism against its staff members." 	
2013-10-24	1	0	Libya	Benghazi, Libya	Gunmen shot air force Colonel Adel al-Tawahi from Beninah air as he left his home in his chest and head, which kiiled him instantly. He was known for sending the initial airplanes that targeted Muammar Gaddafi's convoy in August 2011, as it left for the latter's hometown of Sirte.	
2013-10-26	1	10	Mozambique	Muxungue, Sofala, Mozambique	An attack occurred against three civilian vehicles early in the morning which President Armando Guebuza's office blamed on Renamo. However Renamo spokesman Fernando Mazanga said: Renamo distances itself from the attack in Muxungue. We carried out our investigations and came to the conclusion that it was not carried out by Renamo."	
2013-11-13	2	1	Philippines	Matnog, Sorsogon, Philippines	The New People's army attempted to ambush a relief convoy of the Philippine Army and Red Cross en route to Tacloban to deliver relief goods to the victims of Typhoon Haiyan. The suspected communist rebels suffered two casualties and one injury. There were no casualties from the side of the government forces.	New People's Army
2013-12-17	1	9	India	Dibrugarh Assam, India	Suspected militants detonated a crude bomb planted below an electric pole in Dibrugarh, Assam killing one teenage girl and wounding nine others.
2013-12-27	8	70	Lebanon	Beirut Lebanon	At approximately 9:40am, a car bomb struck the convoy of Mohamad Chatah, a former Lebanese minister of finance and ambassador to the United States. The bombing killed a total of eight people, among them Chatah, and injured seventy others.	
2014-01-02	0	10	Kenya	Diani, Kenya	Three attackers hurled a grenade into the Tandoori bar in the Kenyan resort town of Diani, south of the port city of Mombasa, wounding ten people. No organization claimed responsibility for the grenade attack, however the region is a popular target area for Islamic extremists.	Unknown	
2014-01-02	3	0	Cameroon	Oundjiki, Cameroon	Assailants attacked a group of Cameroonian soldiers in the border village of Oundjiki, East region, Cameroon. The assailants crossed into Cameroon from the Central African Republic. A village leader, two soldiers and four assailants were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Séléka.	Séléka	Central African Republic Civil War
2014-01-06	34	24	Nigeria	Shonong, Plateau, Nigeria	More than 100 gunmen attacked the Shonong village, Bachit District, Plateau state, Nigeria. Thirty four people were killed and 24 others were wounded. Additionally, 56 homes were burned down and dozens of domesticated animals were stolen or killed in the attack. No group claimed responsibility for the incident; however, surviving victims and local authorities attributed the attack to Fulani militants.	Fula millitants (suspected)	Communal conflicts in Nigeria
2014-01-11	2	0	Austria	Vienna, Austria	A hand grenade exploded inside of a vehicle in the Ottakring district of Vienna city, Vienna state, Austria. Two people, an Austrian Social Democratic Party councilor and his German companion, were killed in the attack. An autopsy later showed that the Austrian had been shot several times before the grenade exploded. No group claimed responsibility for the incident.	Unknown	
2014-01-16	43	12	CAR	Bossembele, Central African Republic	Assailants attacked a mosque in Bossembele town, Ombella-M'Poko prefecture, Central African Republic. At least 43 people were killed and at least 12 others were injured in the attack. No group claimed responsibility for the incident; however, authorities attributed it to an anti-Balaka militia.	Anti-balaka	Central African Republic Civil War (2012–present)
2014-01-17	1	35	Thailand	Bangkok, Thailand	A blast occurred, most likely from a grenade as reported by Bangkok police officials, at a rally led by an oppositional protest leader Suthep Thaugsuban during the ongoing political crisis that started in November 2013. One person died of shrapnel wounds and blood loss on January 18, 2014, and 35 people were injured.	Unknown	
2014-01-20	1	0	India	Jamshedpur, Jharkhand, India	Assailants in pursuit of Lakhai Hansda, Vice President of the Jharkhand Mukti Morcha state political party, threw a grenade at him and fled. Hansda was fatally wounded. Indian police were unable to locate the attackers.		
2014-01-25	1	31	Madagascar	Antananarivo, Madagascar	Assailants threw a grenade at civilians outside of Mahamasina Stadium in Antananarivo city, Analamanga region, Madagascar, after the inauguration of new president Hery Rajaonarimampianina. At least one person, a two-year old baby, was killed and at least 31 other people were injured as a result of the blast. No group claimed responsibility for the incident.	Unknown	
2014-01-31	35	10	South Sudan	Juer, South Sudan	Assailants attacked Juer town in Bahr el Ghazal region, South Sudan. At least 35 people were killed and 10 others wounded in the attack. No group claimed responsibility for the incident.	Unknown	South Sudanese Civil War
2014-02-04	2	10	Yemen	Sana'a, Yemen	Two soldiers were killed and an additional ten soldiers injured after a bomb exploded on a Sanaa street as their military bus passed by transporting troops to their base.	Unknown	Houthi insurgency in Yemen
2014-02-07	0	6	Egypt	Cairo, Egypt	Two bombs exploded near Giza Square, a popular anti-military staging area for Morsi Brotherhood protesters, targeting two police patrols causing six police officers to report to hospital with varying degrees of injuries. A BBC correspondent who arrived to report on the explosions noted that there was minimal damage caused by the two blasts.	Soldiers of Egypt	Post-coup unrest in Egypt
2014-03-17	8	13	Libya	Benghazi, Libya	A car bomb detonated at the gates of the military academy in Benghazi, eastern Libya, followed by two more bombings in the compound, targeting graduating military recruits. Eight were killed and 13 others wounded.	Unknown	Factional violence in Libya
2014-03-27	15	0	India	Gadchiroli, India	A landmine explosion killed at least 15 policemen. Officials blamed Maoist rebels.	Left-wing insurgents (suspected)	Naxalite–Maoist insurgency
2014-04-02	1	5	Egypt	Cairo, Egypt	Two bombs detonated next to a police station near Cairo University killing a police chief and injuring five others.	Unknown	
2014-04-15	0	3	Egypt	Cairo, Egypt	A bomb detonated at a traffic police post, injuring two police officers and one civilian.	Unknown	
2014-04-18	20	100	South Sudan	Bor, South Sudan	During the South Sudanese Civil War, armed men stormed a United Nations Mission in South Sudan shelter, killing at least 20 people and injuring at least 70 others.	Pro-government (Kiir) civilian militia	South Sudanese Civil War
2014-04-24	8	0	India	Dumka, Jharkhand, India	Suspected left wing insurgents detonated a car bomb outside a polling station in Dumka, Jharkhand, killing two policemen and six polling officials.	Left wing insurgents	Naxalite–Maoist insurgency
2014-05-01	32	0	India	Baksa and Kokrajhar, Assam, India	On May 1, Insurgents raided the Narsingbari village of Baksa district opening fire on a house, killing three women and injuring two others. The attackers had arrived on a bicycle. On 2 May, another group of insurgents opened fire at three houses in Balapara village of Kokrajhar district, killing seven people. On the evening of the same day, another group killed 12 people and burnt down 30 thatched houses near Baksa's Manas National Park. On 3 May, four suspected insurgents attacked police in the forest near Tejpur. Police fired in retaliation, killing two, while two others escaped. Police also killed one more suspect in Udalguri district from whom they recovered a revolver and a hand grenade.	National Democratic Front of Bodoland	
2014-05-25	3	15	Djibouti	Djibouti	Two suicide bombers detonated their explosives at a busy restaurant frequented by international soldiers, killing three people and injuring another 15.	Unknown	
2014-05-08	3	0	USA	Las Vegas Nevada, USA	Two lone wolf attackers killed two police officers as they were eating lunch, then went to a nearby Walmart and killed a shopper before both killing themselves.	Lone wolf Sovereign Citizen Movement
2014-05-14	1	7	Tanzania	Stone Town, Zanzibar, Tanzania	An assailant threw a hand-made explosive device into a mosque killing one and wounding seven others.	Unknown	
2014-05-22	5	1	South Korea	Goseong County, Gangwon, South Korea	A renegade soldier threw a grenade at and then opened fire on his colleagues, killing five and wounding at least one other. He subsequently fled towards North Korea. The motive behind the shooting was unclear.	Lone Wolf (likely)	
2014-05-23	18	0	CAR	Ardo-Djobi, Central African Republic	An Anti-balaka militia attacked a Muslim village of Fulani tribesmen, killing at least 18 people.	Anti-balaka	Central African Republic Civil War
2014-11-06	2	8	Egypt	Cairo, Egypt	A bomb detonated inside a train carriage in Menufiya province in the north of Cairo. Passengers were in progress of evacuated while police were investigating the bomb when it detonated, killing two police officers and injuring eight people.	Unknown	
2014-11-16	0	0	United Kingdom	Belfast, Northern Ireland	A rocket was fired at an armoured Land Rover in Belfast. The police officers inside were unharmed. It has been blamed on dissident republicans.	Dissident republicans	
2014-11-28	0	0	USA	Austin, Texas	A man was killed while shooting at the Austin police department headquarters after shooting at a federal courthouse and a Mexican consultate, which he tried to set on fire. Later investigation showed that he identified with the Phineas Priesthood and had 34 targets in total.	Phineas Priesthood
2014-12-28	1	3	India	Bangalore, India	A low intensity blast killed one woman and injured three men in Bangalore, India.	Unknown	
2015-01-06	1	1	Turkey	Istanbul, Turkey	January 2015 Istanbul suicide bombing: A female suicide bomber detonated her explosives in front of a police station, killing one officer, wounding one officer, and killing herself in the process.	DHKPC	
2015-01-13	12	18	Ukraine	Volnovakha, Ukraine	Volnovakha bus attack: The Volnovakha bus attack was an MRLS attack on a highway checkpoint near the village of Buhas outside the Volnovakha municipality in the Donetsk Oblast, Ukraine. It resulted in the deaths of 12 passengers of an intercity bus and injuries to 18 others in the area. OSCE Special Monitoring Mission found that all craters were caused by rockets fired from a north-north-eastern direction. These territories were controlled by Donetsk People's Republic.	Donetsk People's Republic	War in Donbass
2015-01-22	13	0	Ukraine	Donetsk, Ukraine	Donetsk bus shelling incident: In Donetsk, Ukraine, two military shelling projectiles exploded near a trolleybus and a car. Early reports indicated at least 13 people, all civilians, were killed.	Donetsk People's Republic or Armed Forces of Ukraine (suspected)	War in Donbass
2015-01-24	30	108	Ukraine	Mariupol, Ukraine	January 2015 Mariupol rocket attack: An MRLS attack on Mariupol was launched by pro-Russian forces associated with the Donetsk People's Republic. Shelling killed 30 civilians and injured 108. The OSCE Special Monitoring Mission conducted an analysis, and its initial assessment showed that the impacts were caused by Grad and Uragan rockets that were fired from areas controlled by the "Donetsk People's Republic" ("DPR").	Donetsk People's Republic	War in Donbass
2015-02-10	7	26	Ukraine	Kramatorsk, Ukraine	There was a military shelling incident involving 7 civilian fatalities, which happened on February 10, 2015, in Kramatorsk, Ukraine. Shelling killed 7 civilians and injured 26, including 5 wounded children. 32 Ukrainian Armed Forces personnel were also injured at Kramatorsk airport. OSCE Special Monitoring Mission assessed that the shells were heavy 300mm calibre ammunition fired from a BM-30 Smerch or a latest Tornado Multiple Launch Rocket System (MLRS). Local authorities said the rockets were fired from the DPR-controlled Horlivka, which is about 50 km away from the Kramatorsk.	Donetsk People's Republic	War in Donbass
2015-02-14	5	3	Philippines	Mati, Davao Oriental, Philippines	At least 50 New People's Army members attacked a police station in Mati, Davao Oriental. 30 Police officers on duty were able to defend the police station from attacks prompting the rebels to retreat using three vans. The Philippine Army pursued the escaping militants. A landmine was triggered killing three soldiers and injuring one. Another soldier was killed when he crossed through a NPA checkpoint. The 701st Brigade was caught up with the retreating militants and engaged in a firefight with the communist rebels killing one rebel, but sustaining two more injuries.	New People's Army	CPP-NPA-NDF rebellion
2015-02-22	4	10	Ukraine	Kharkiv, Ukraine	2015 Kharkiv bombing: An explosion at a pro-Ukraine march killed 4 persons and injured more than 10 in Kharkiv, Ukraine. The police informed the OSCE Special Monitoring Mission that the device consisted of the explosive trinitrotoluene (TNT) and shrapnel concealed in a plastic bag and was detonated remotely. Security Service of Ukraine informed OSCE SMM that three suspects associated with the bombing in Kharkiv had been arrested on 26 February, all of whom are linked to Anti-Maidan groups involved in the take-over of government buildings in April 2014.	Anti-Maidan	
2015-03-20	4	10	India	Kashmir, India	Two heavily armed militants wearing Indian Army uniforms opened fire on a police station near the Pakistani border early Friday, killing three Indian security personnel and a civilian.	Unknown	Kashmir conflict
2015-03-31	1	2	Turkey	Istanbul, Turkey	In Istanbul at a courthouse, the Revolutionary People's Liberation Party-Front of Turkey took one hostage a prosecutor dealing with the case of a 15-year-old who died in a police gas attack. The situation ended with police killing the gunmen. The prosecutor later died at the hospital.	Revolutionary People's Liberation Party-Front	DHKP/C insurgency in Turkey
2015-04-02	5	7	India	Kashmir, India	Gunmen attacked Indian forces in northeastern India and Kashmir on Thursday, killing five security personnel and wounding seven other people.	Unknown	Kashmir conflict
2015-04-02	3	4	India	Arunachal Pradesh, India	An ambush of an army convoy in Arunachal Pradesh in the remote northeast killed three soldiers and wounded four others.	Unknown	
2015-04-21	0	3	Republic of Macedonia	Lipkovo, Republic of Macedonia	40 armed men took over a police station at the border of Kosovo, tied the policemen and beat them the policemen and stole arms and equipment. See: Gošince attack	NLA	
